00314	00323	医療法人社団山中胃腸科病院																																																					16					17.75																																																																														
00315	00324	医療法人尚豊会みたき総合病院																																																																																																																																								
00316	00325	医療法人三重ハートセンター																																																																																																																																								
00317	00326	医療法人芙蓉会南草津病院																																																																																																																																								
00318	00327	冨田病院																																																																																																																																								
00319	00328	医療法人相馬病院																																																																																																																																								
00320	00329	医療法人社団淀さんせん会金井病院																																																																																																																																								
00321	00330	医療法人大泉会大仙病院																																																																																																																																								
00322	00331	医療法人敬任会南河内おか病院																																																																																																																																								
00323	00332	医療法人庸愛会富田町病院																																																																																																																																								
00324	00333	医療法人祥佑会藤田胃腸科病院																																																																																																																																								
00325	00334	医療法人健和会うえだ下田部病院																																																																																																																																								
00326	00335	一般財団法人岸和田農友協会岸和田平成病院																																																																																																																																								
00327	00336	医療法人ガラシア会ガラシア病院																																																																																																																																								
00328	00337	医療法人同友会共和病院																																																																																																																																								
00329	00338	医療法人りんどう会向山病院																																																																																																																																								
00330	00339	関西医科大学くずは病院																																																																																																																																								
00331	00340	医療法人彰療会大正病院																																																																																																																																								
00332	00341	医療法人永寿会福島病院																																																																																																																																								
00333	00342	摂津ひかり病院																																																																																																																																								
00334	00343	摂津医誠会病院																																																																																																																																								
00335	00344	医療法人善正会上田病院																																																																																																																																								
00336	00345	医療法人渡辺医学会桜橋渡辺病院																																																																																																																																								
00337	00346	医療法人正清会金剛病院																																																																																																																																								
00338	00347	医療法人仁風会牧野病院																																																																																																																																								
00339	00348	医療法人宝持会池田病院																																																					12					11.50																																																																														
00340	00349	医療法人恵泉会　堺平成病院																																																																																																																																								
00341	00350	社会医療法人生長会ベルピアノ病院																																																																																																																																								
00342	00351	医療法人仁悠会吉川病院																																																																																																																																								
00343	00352	医療法人樫本会樫本病院																																																																																																																																								
00344	00353	医療法人泉南玉井会玉井病院																																																																																																																																								
00345	00354	国家公務員共済組合連合会六甲病院																																																																																																																																								
00346	00355	医療法人社団菫会北須磨病院																																																																																																																																								
00347	00356	医療法人喜望会谷向病院																																																																																																																																								
00348	00357	洲本伊月病院																																																					25					15.00																																																																														
00349	00358	医療法人社団淡路平成会平成病院																																																																																																																																								
00350	00359	医療法人双葉会西江井島病院																																																																																																																																								
00351	00360	明石回生病院																																																																																																																																								
00352	00361	医療法人社団佳生会野木病院																																																																																																																																								
00353	00362	多可赤十字病院																																																																																																																																								
00354	00363	医療法人社団智聖会安藤病院																																																																																																																																								
00355	00364	医療法人仁寿会石川病院																																																					31					22.48																																																																														
00356	00365	特定医療法人光寿会城陽江尻病院																																																																																																																																								
00357	00366	姫路医療生活協同組合共立病院																																																																																																																																								
00358	00367	医療法人三栄会ツカザキ記念病院																																																					16					10.88																																																																														
00359	00368	医療法人社団甲北会甲北病院																																																																																																																																								
00360	00369	春日病院																																																																																																																																								
00361	00370	特定医療法人誠仁会協和病院																																																																																																																																								
00362	00371	医療法人社団菫会伊川谷病院																																																					12					21.83																																																																														
00363	00372	医療法人三友会なでしこレディースホスピタル																																																																																																																																								
00364	00373	医療法人岡谷会おかたに病院																																																															32			8.66																																																																						
00365	00374	医療法人鴻池会秋津鴻池病院																																																																																																																																								
00366	00375	医療法人曙会和歌浦中央病院																																																																																																																																								
00367	00376	伏虎リハビリテーション病院																																																																																																																																								
00368	00377	医療法人三車会貴志川リハビリテーション病院																																																																																																																																								
00369	00378	医療法人研医会田辺中央病院																																																																																																																																								
00370	00379	国民健康保険智頭病院																																																																																																																																								
00371	00380	医療法人社団創健会松江記念病院																																																																																																																																								
00372	00381	出雲市民病院																																																																																																																																								
00373	00382	町立奥出雲病院																																																																																																																																								
00374	00383	邑智郡公立病院組合公立邑智病院																																																					10					15.00																																																																			12			7.17								
00375	00384	津和野共存病院																																																																																																																																								
00376	00385	隠岐広域連合立隠岐病院																																																																																																																																								
00377	00386	医療法人社団三樹会梶木病院																																																																																																																																								
00378	00387	地方独立行政法人岡山県精神科医療センター																																																																																																																																								
00379	00388	医療法人和香会倉敷スイートホスピタル																																																																																																																																								
00380	00389	玉島協同病院																																																															15			9.00																																																																						
00381	00390	プライムホスピタル玉島																																																																																																																																								
00382	00391	医療法人東浩会石川病院																																																																																																																																								
00383	00392	医療法人吉備会中谷外科病院																																																																																																																																								
00384	00393	医療法人緑十字会笠岡中央病院																																																																																																																																								
00385	00394	医療法人おだうじ会小田病院																																																																																																																																								
00386	00395	社会医療法人清風会日本原病院																																																																																																																																								
00387	00396	岡山赤十字病院玉野分院																																																																																																																																								
00388	00397	済生会吉備病院																																																																																																																																								
00389	00398	備前市国民健康保険市立備前病院																																																																																																																																								
00390	00399	国立病院機構岡山市立金川病院																																																																																																																																								
00391	00401	医療法人たかまさ会山﨑病院																																																																																																																																								
00392	00402	医療法人社団輔仁会太田川病院																																																																																																																																								
00393	00403	広島中央保健生活協同組合生協さえき病院																																																																																																																																								
00394	00404	医療法人社団聖愛会ぎおん牛田病院																																																																																																																																								
00395	00405	地方独立行政法人広島市立病院機構広島市立舟入市民病院																																																																															13			9.54																																											117			4.21								
00396	00406	福島生協病院																																																																																																																																								
00397	00407	医療法人社団啓卯会村上記念病院																																																																																																																																								
00398	00408	因島医師会病院																																																																																																																																								
00399	00409	社会医療法人定和会神原病院																																																																																																																																								
00400	00410	医療法人社団宏仁会寺岡整形外科病院																																																																																																																																								
00401	00411	三次地区医療センター																																																																																																																																								
00402	00412	医療法人社団貴和会佐伯中央病院																																																																																																																																								
00403	00413	安芸太田病院																																																																																																																																								
00404	00414	光風園病院																																																																																																																																								
00405	00415	山口県済生会豊浦病院																																																					53					17.19																																																																														
00406	00417	医療生活協同組合健文会宇部協立病院																																																					12					14.25																																																																														
00407	00418	医療法人和同会宇部西リハビリテーション病院																																																																																																																																								
00408	00416	社会医療法人　いち樹会　尾中病院																																																																																																																																								
00409	00419	医療法人協愛会阿知須共立病院																																																																																																																																								
00410	00420	地域医療支援病院オープンシステム徳山医師会病院																																																					24					18.08					10			10.20																																	11			25.18																																		
00411	00421	医療法人神徳会三田尻病院																																																					20					16.10																																																																														
00412	00422	医療法人社団松友会松本外科病院																																																																																																																																								
00413	00423	医療法人康淳会緑町三祐病院																																																																																																																																								
00414	00424	医療法人錦病院																																																					12					18.25																																																																														
00415	00425	医療法人山口平成会山口平成病院																																																																																																																																								
00416	00426	医療法人社団向陽会阿知須同仁病院																																																																																																																																								
00417	00427	医療法人平成博愛会博愛記念病院																																																																																																																																								
00418	00428	医療法人松風会江藤病院																																																																																																																																								
00419	00429	阿波病院																																																																																																																																								
00420	00430	香川医療生活協同組合高松平和病院																																																																																																																																								
00421	00431	医療法人社団　重仁　まるがめ医療センター																																																																																																																																								
00422	00432	医療法人中川病院																																																					11					26.45																																																																														
00423	00433	医療法人笠置記念胸部外科松山笠置記念心臓血管病院																																																					38					19.97																																																																														
00424	00434	医療法人聖光会鷹の子病院																																														12					5.08		51					23.53																																																																														
00425	00435	医療法人社団慈生会松山城東病院																																	10					26.90															65					19.69																																																																														
00426	00436	消化器科久保病院																																																																																																																																								
00427	00437	医療法人陽成会広瀬病院																																																																																																																																								
00428	00438	社会医療法人真泉会今治第一病院																																																					11					12.64					10			6.90																																																																						
00429	00439	医療法人聖ルカ会木原病院																																																																																																																																								
00430	00440	医療法人順天会放射線第一病院																																																					11					27.18																																																																														
00431	00441	新居浜協立病院																																																																																																																																								
00432	00442	医療法人明生会長谷川病院																																																																																																																																								
00433	00443	医療法人社団樹人会北条病院																																																																																																																																								
00434	00444	愛媛県立南宇和病院																																																					38					20.53																																																																			11			9.36								
00435	00445	医療法人山口会高知厚生病院																																																																																																																																								
00436	00446	高知医療生活協同組合高知生協病院																																																																																																																																								
00437	00447	医療法人永島会永井病院																																																																																																																																								
00438	00448	医療法人須崎会高陵病院																																																																																																																																								
00439	00449	四万十市立市民病院																																																					16					10.94																																																																														
00440	00450	医療法人創治竹本病院																																																																																																																																								
00441	00451	医療法人互生会筒井病院																																																																																																																																								
00442	00452	佐川町立高北国民健康保険病院																																																																																																																																								
00443	00453	前田病院																																																																																																																																								
00444	00454	医療法人愛風会さく病院																																																																																																																																								
00445	00455	医療法人相生会福岡みらい病院																																																																																																																																								
00446	00456	医療法人社団正信会水戸病院																																																																																																																																								
00447	00457	医療法人泯江堂三野原病院																																																																																																																																								
00448	00458	医療法人社団原道会摩利支病院																																																																																																																																								
00449	00459	医療法人光洋会赤間病院																																																																																																																																								
00450	00460	医療法人社団朝菊会昭和病院																																																																																																																																								
00451	00461	医療法人財団華林会村上華林堂病院																																																																																																																																								
00452	00462	医療法人原信会原口病院循環器科内科																																																																																																																																								
00453	00463	早良病院																																																																																																																																								
00454	00464	医療法人聖峰会聖峰会マリン病院																																																																																																																																								
00455	00465	医療法人弘医会福岡鳥飼病院																																																																																																																																								
00456	00466	日本赤十字社福岡県支部今津赤十字病院																																																																																																																																								
00457	00467	医療法人財団博愛会博愛会病院																																																																																																																																								
00458	00468	医療法人寺沢病院																																																																																																																																								
00459	00469	医療法人春成会樋口病院																																																																																																																																								
00460	00470	医療法人小西第一病院																																																																																																																																								
00461	00471	医療法人社団俊聖会甘木中央病院																																																																																																																																								
00462	00472	一般財団法人医療・介護・教育研究財団柳川病院																																																					35					17.23																																																																														
00463	00473	医療法人親仁会みさき病院																																																																																																																																								
00464	00474	医療法人社団親和会共立病院																																																																																																																																								
00465	00475	医療法人洗心会児嶋病院																																																					18					24.61																																																																														
00466	00476	医療法人博愛会頴田病院																																																																																																																																								
00467	00477	医療法人仁正会鎌田病院																																																																																																																																								
00468	00478	医療法人相生会宮田病院																																																																																																																																								
00469	00479	医療法人健愛会健愛記念病院																																																																																																																																								
00470	00481	医療法人秋桜会新中間病院																																																																																																																																								
00471	00482	医療法人健美会佐々木病院																																																																																																																																								
00472	00483	医療法人社団明愛会大平メディカルケア病院																																																																																																																																								
00473	00484	医療法人香林会香月中央病院																																																																																																																																								
00474	00485	医療法人敬天会東和病院																																																																																																																																								
00475	00486	医療法人慈恵会慈恵曽根病院																																																																																																																																								
00476	00487	医療法人社団恵友会霧ヶ丘つだ病院																																																																																																																																								
00477	00488	医療法人同愛会　サンテ溝上病院																																																																																																																																								
00478	00489	一般社団法人唐津東松浦医師会唐津東松浦医師会医療センター																																																																																																																																								
00479	00490	医療法人整和会副島整形外科病院																																																																																																																																								
00480	00491	医療法人仁徳会今村病院																																																																																																																																								
00481	00492	医療法人天心堂志田病院																																																																																																																																								
00482	00493	医療法人ロコメディカル江口病院																																																																																																																																								
00483	00494	多久市立病院																																																																																																																																								
00484	00495	独立行政法人国立病院機構東佐賀病院																																																																																																																																								
00485	00497	医療法人社団東洋会池田病院																																																																																																																																								
00486	00498	医療法人博愛会哲翁病院																																																																																																																																								
00487	00499	独立行政法人国立病院機構長崎病院																																																																																																																																								
00488	00500	地方独立行政法人北松中央病院																																																					14					26.29																																																																														
00489	00501	日本赤十字社長崎県支部日本赤十字社長崎原爆諫早病院																																																																																																																																								
00490	00502	医療法人東陽会東病院																																																																																																																																								
00491	00503	特定医療法人萬生会熊本第一病院																																																																																																																																								
00492	00504	医療法人桜十字桜十字病院																																																																																																																																								
00493	00505	医療法人田中会武蔵ヶ丘病院																																																																																																																																								
00494	00506	医療法人室原会菊南病院																																																																																																																																								
00495	00507	医療法人社団如水会嶋田病院																																																																																																																																								
00496	00508	西村内科・脳神経外科病院																							10					17.10					13					24.77															169					18.02											10					16.80																																																														
00497	00509	熊本泌尿器科病院																																																																																																																																								
00498	00510	くまもと南部広域病院																																																																																																																																								
00499	00511	愛生記念病院																																																																																																																																								
00500	00512	医療法人杏林会　新生翠病院																																																																																																																																								
00501	00513	医療法人春水会山鹿中央病院																																																					20					10.85																																									12			15.42																																		
00502	00514	特定医療法人萬生会合志第一病院																																																																																																																																								
00503	00515	医療法人社団熊本清仁会菊陽台病院																																																																																																																																								
00504	00516	東熊本病院																																																																																																																																								
00505	00517	医療法人堀尾会熊本託麻台リハビリテーション病院																																																					10					25.90																																									22			50.05																													24	19	19	13.83	14.26	14.26
00506	00518	社会福祉法人恩賜財団済生会みすみ病院																																																					13					11.08																																																																														
00507	00519	大分県医療生活協同組合大分健生病院																																																																																																																																								
00508	00520	医療法人大川産婦人科病院																																																																																																																																								
00509	00521	医療法人畏敬会井野辺病院																																																																																																																																								
00510	00522	大分循環器病院																																																																																																																																								
00511	00523	医療法人社団仁泉会畑病院																																																																																																																																								
00512	00524	医療法人慈仁会酒井病院																																																																																																																																								
00513	00525	社会医療法人小寺会佐伯中央病院																																																					11					15.55																																																																														
00514	00526	社会医療法人社団大久保病院																																																																																																																																								
00515	00527	医療法人メディケアアライアンスあおぞら病院																																																																																																																																								
00516	00528	日出児玉病院																																																																																																																																								
00517	00529	医療法人玖寿会髙田病院																																																																																																																																								
00518	00530	医療法人社団晴緑会宮崎医療センター病院																																																																																																																																								
00519	00531	医療法人社団仁和会竹内病院																																																																																																																																								
00520	00532	医療法人陽明会増田病院																																																																																																																																								
00521	00533	医療法人社団牧会小牧病院																																																																																																																																								
00522	00534	医療法人社団嘉祥会岡村病院																																																																																																																																								
00523	00535	延岡市医師会病院																																																					28					18.68																																																																														
00524	00536	医療法人養気会池井病院																																																																																																																																								
00525	00537	医療法人隆徳会鶴田病院																																																																																																																																								
00526	00538	医療法人暁星会三財病院																																																																																																																																								
00527	00539	地方独立行政法人　西都児湯医療センター																																	10					21.40															50					17.18																																																																														
00528	00540	医療法人宏仁会海老原総合病院																																																																																																																																								
00529	00541	独立行政法人地域医療機能推進機構宮崎江南病院																																																																																																																																								
00530	00542	医療法人一誠会三宅病院																																																															59			8.29																																																																						
00531	00543	医療法人聖心会かごしま高岡病院																																																																																																																																								
00532	00544	医療法人恵愛会上村病院																																																																																																																																								
00533	00545	医療法人大誠会若松記念病院																																																																																																																																								
00534	00546	社会医療法人卓翔会市比野記念病院																																																																																																																																								
00535	00547	社会医療法人　人天会　鹿児島こども病院																																																																																																																													10			2.60								
00536	00548	医療法人杏林会丸田病院																																																																																																																																								
00537	00549	医療法人美﨑会国分中央病院																																																																																																																																								
00538	00550	医療法人松城会隼人温泉病院																																																																																																																																								
00539	00551	クオラリハビリテーション病院																																																																																																																																								
00540	00552	公益社団法人薩摩郡医師会薩摩郡医師会病院																																																					22					23.00																																																																														
00541	00553	医療法人徳洲会瀬戸内徳洲会病院																																																																																																																																								
00542	00554	医療法人栄和会寺田病院																																																																																																																																								
00543	00555	医療法人社団土田病院																																																																10	10		3.90	3.90																																																																				
00544	00556	医療法人藻友会札幌いしやま病院																																																																																																																																								
00545	00557	医療法人尚仁会真栄病院																																																																																																																																								
00546	00558	社会医療法人札幌清田整形外科病院																																																																																																																																								
00547	00559	医療法人社団豊志会肛門科なかやま病院																																																																																																																																								
00548	00560	医療法人社団康仁会中田泌尿器科病院																																																																																																																																								
00549	00561	医療法人エム・ティー・エヌ北海道泌尿器科記念病院																																																																																																																																								
00550	00562	医療法人社団藤花会江別谷藤病院																																																																																																																																								
